date,open,high,low,close,volume
2022-10-14,141.6666,141.8728,135.6587,135.8453,88598000
2022-10-17,138.486,140.2825,137.7007,139.8015,85250900
2022-10-18,142.825,144.0129,138.0344,141.1169,99136600
2022-10-19,139.0946,142.2949,138.9081,141.2249,61758300
2022-10-20,140.4002,143.2177,140.037,140.7635,64522000
2022-10-21,140.253,145.1418,140.037,144.5724,86548600
2022-10-24,144.4939,147.4782,143.3257,146.7125,75981900
2022-10-25,147.3407,149.6968,146.6241,149.5495,74732300
2022-10-26,148.1948,149.2059,145.3283,146.6143,88194300
2022-10-27,145.3577,146.3197,141.4899,142.1476,109180200
2022-10-28,145.4854,154.615,145.1123,152.8873,164762400
2022-10-31,150.3545,151.4147,149.1372,150.5312,97943200
2022-11-01,152.2394,152.6026,146.3984,147.8905,80379300
2022-11-02,146.2217,149.3827,142.344,142.3735,93604600
2022-11-03,139.4578,140.1843,136.2085,136.3361,97918500
2022-11-04,139.7187,140.289,132.1374,136.0706,140814800
2022-11-07,134.8218,136.8278,133.4058,136.6016,83374600
2022-11-08,138.0667,139.0697,135.1955,137.1719,89908500
2022-11-09,136.1886,136.2377,132.3438,132.6192,74917800
2022-11-10,138.8829,144.4189,137.1719,144.4189,118854000
2022-11-11,143.3864,147.5065,141.9606,147.2017,93979700
2022-11-14,146.4838,147.772,144.9695,145.8053,73374100
2022-11-15,149.6796,151.0267,146.0807,147.536,89868300
2022-11-16,146.6412,147.3689,144.8319,146.3069,64218300
2022-11-17,143.9863,148.952,143.7109,148.2047,80389400
2022-11-18,149.7681,150.1516,147.4672,148.7652,74829600
2022-11-21,147.654,147.8605,145.2547,145.5398,58724100
2022-11-22,145.6579,147.9096,144.4779,147.6736,51804100
2022-11-23,146.9558,149.2961,146.8477,148.5488,58301400
2022-11-25,145.8349,146.3954,144.6647,145.6382,35195900
2022-11-28,142.7178,144.1928,140.9872,141.8131,69246000
2022-11-29,141.8819,142.3933,138.0077,138.814,83763800
2022-11-30,139.0402,146.238,138.2044,145.5596,111380900
2022-12-01,145.7365,146.6412,144.1632,145.8349,71250400
2022-12-02,143.5241,145.53,143.2192,145.3432,65447400
2022-12-05,145.3039,148.4013,143.3373,144.1829,68826400
2022-12-06,144.6156,144.8417,139.5515,140.525,64727200
2022-12-07,139.817,140.9773,137.6636,138.5879,69721100
2022-12-08,139.9842,141.1248,138.7452,140.2693,62128300
2022-12-09,139.9645,143.1406,138.5486,139.7876,76097000
2022-12-12,140.3185,142.0884,138.7058,142.0786,70462700
2022-12-13,147.005,147.4672,141.8328,143.0423,93886200
2022-12-14,142.9243,144.2124,138.8042,140.82,82291200
2022-12-15,138.755,139.4335,133.7598,134.222,98931900
2022-12-16,134.4088,135.3528,131.4982,132.2652,160156900
2022-12-19,132.8552,132.9437,129.1284,130.1609,79592600
2022-12-20,129.1972,131.0262,127.7223,130.0921,77432800
2022-12-21,130.7607,134.5268,130.5345,133.1895,85928000
2022-12-22,132.1078,132.3143,128.1254,130.0232,77852100
2022-12-23,128.7351,130.21,127.4764,129.6594,63814900
2022-12-27,129.1874,129.2169,126.5718,127.8599,69007800
2022-12-28,127.5059,128.8432,123.7694,123.9365,85438400
2022-12-29,125.854,128.3024,125.5983,127.447,75703700
2022-12-30,126.267,127.7813,125.3033,127.7616,77034200
2023-01-03,128.1058,128.7154,122.0977,122.9827,112117500
2023-01-04,124.7723,126.5128,122.9926,124.2512,89113600
2023-01-05,125.0083,125.6376,122.6779,122.9335,80962700
2023-01-06,123.907,128.1156,122.8057,127.4568,87754700
2023-01-09,128.2926,131.1835,127.7223,127.9779,70790800
2023-01-10,128.0861,129.0694,125.9818,128.5483,63896200
2023-01-11,129.0596,131.2819,128.2828,131.2622,69458900
2023-01-12,131.6457,132.0194,129.2464,131.1835,71379600
2023-01-13,129.8266,132.6683,129.4627,132.511,57809700
2023-01-17,132.5798,134.9988,131.8915,133.6713,63646600
2023-01-18,134.5366,136.2967,132.7765,132.9535,69672800
2023-01-19,131.8424,133.9762,131.5375,133.0125,58280400
2023-01-20,133.0223,135.7166,131.98,135.5691,80223600
2023-01-23,135.8149,140.9281,135.5986,138.755,81760300
2023-01-24,137.9683,140.7708,137.9585,140.1513,66435100
2023-01-25,138.5387,140.053,136.4934,139.4925,65799300
2023-01-26,140.7806,141.8426,139.5318,141.5574,54105100
2023-01-27,140.7708,144.7729,140.6921,143.4946,70555800
2023-01-30,142.5408,143.1209,140.466,140.6135,64015300
2023-01-31,140.3185,141.9311,139.9055,141.8819,65874500
2023-02-01,141.5673,144.1632,138.9615,143.0029,77663600
2023-02-02,146.415,148.657,145.6972,148.303,118339000
2023-02-03,145.5595,154.7535,145.3629,151.9216,154357300
2023-02-06,150.0238,150.5449,148.2636,149.1978,69858300
2023-02-07,148.126,152.6394,148.126,152.0691,83322600
2023-02-08,151.3119,152.0002,148.6471,149.3846,64120100
2023-02-09,151.2136,151.7544,147.9096,148.3521,56007100
2023-02-10,147.1901,149.0415,146.9537,148.7165,57450700
2023-02-13,148.6574,151.9172,148.6279,151.5134,62199000
2023-02-14,149.8097,151.4346,148.5688,150.8733,61707600
2023-02-15,150.7846,153.1383,150.5581,152.9709,65573800
2023-02-16,151.1786,153.9557,151.021,151.3755,68167900
2023-02-17,150.0362,150.6763,148.559,150.2331,59144100
2023-02-21,147.9188,149.0021,146.156,146.2249,58867200
2023-02-22,146.609,147.6726,144.925,146.6484,51011300
2023-02-23,147.8105,148.0567,145.0038,147.131,48394200
2023-02-24,144.8758,144.9546,143.5069,144.4819,55469600
2023-02-27,145.4666,146.9045,145.2106,145.6734,44998500
2023-02-28,144.8167,146.8159,144.6,145.1712,50547000
2023-03-01,144.6,144.9939,142.8076,143.1031,55479000
2023-03-02,142.1872,144.4819,141.7145,143.694,52238100
2023-03-03,145.7916,148.815,145.0924,148.7362,70732300
2023-03-06,151.4543,153.9262,151.1294,151.4937,87558000
2023-03-07,151.3657,151.6906,148.8347,149.2976,56182000
2023-03-08,150.4892,151.1392,149.5241,150.5483,47204800
2023-03-09,151.2278,152.1929,147.9484,148.3029,53833600
2023-03-10,147.9287,148.6476,145.3681,146.2446,68572400
2023-03-13,145.5651,150.8142,145.4568,148.1847,84457100
2023-03-14,148.9824,151.0702,147.8203,150.2725,73695900
